Εαν βγούν τα πραγματικά νόυμερα θα φρίξετε,NEGATIVE,FEAR
Κάποιοι θεωρούν υπερβολική την τιμωρία των 30 χρόνων για τον πρώην πρόεδρο της ισπανικής ομοσπονδίας για το φιλί στην παίκτρια χωρίς την θέληση της,NEUTRAL,NO-EMOTION
Ναι βρε μαλακές να κάθονταν κιόλας να την βίασει για είναι σωστή η ποινή,NEGATIVE,ANGER
Μια χαρά ποινή για την υπερεκτίμηση εξουσίας,POSITIVE,JOY
Μου αρέσει που εκπλήσσονται μερικοί με τα λεγόμενα της Τζομπανάκη,POSITIVE,SURPRISE
Γιατί ψυχές μου;,NEUTRAL,NO-EMOTION
Η πλειοψηφία της επαρχίας και δε της Κρήτης έτσι σκέφτεται,NEGATIVE,DISGUST
Guess what: Το θύμα  ΔΕΝ φταίει ΠΟΤΕ ότι και αν κάνει,NEGATIVE,ANGER
Υπαίτιος ήταν είναι και θα είναι ΠΑΝΤΑ ο θύτης,NEGATIVE,ANGER
ΥΓ: Αυτές οι δηλώσεις από «έμπειρα» χείλη έχουν άλλη βαρύτητα,POSITIVE,DISGUST
Λειτουργούν ως άλλοθι ας το πει κάποιος στην «αυθεντία» με τρόπο όμως 😉,NEGATIVE,DISGUST
Αν ήταν νόμιμη η οπλοφορία για άμυνα στο ελλαδιστάν δεν θα μετρούσαμε τόσες νεκρές αδερφές μας,NEGATIVE,ANGER
"Αρχικά διάβασα ""δολοφονήθηκε από το αστυνομικό τμήμα"" και μου φάνηκε φυσιολογικό",NEGATIVE,ANGER
"Όταν ο Παπανώτας σχολίασε ότι η Δούνια θα μάθει μόδα το ευρωκοινοβούλιο
έπεσαν να τον φάνε",NEGATIVE,ANGER
Τώρα που σχολιάζει αισχρά τον Κασσελάκη είναι απλά μεσημέρι Σαββάτου,NEGATIVE,ANGER
Ντροπή σου κυρά μου,NEGATIVE,DISGUST
metoo και στα μούτρα σου,NEGATIVE,ANGER
Ακριβώς κατά τα άλλα οι φεμιναζι και οι MeToo μας πρήζουν τα αρχίδια για πατριαρχία,NEGATIVE,ANGER
για μία ακόμη φορά μια γυναίκα θύμα της πατριαρχικής εξουσίας,NEGATIVE,SADNESS
Παράπλευρες απώλειες ο Μανώλης και πόσοι άλλοι ακόμα,NEGATIVE,SADNESS
επιπλέον πολλαπλές δολοφονίες στη χειρότερη σειρά που παίχθηκε στην εποχή μάλιστα του MeToo,NEGATIVE,ANGER
Ντροπή σε όλους τους συντελεστές του Σασμού,NEGATIVE,DISGUST
Εγώ ξέρω ότι εμφανίστηκε μετά από 20 χρόνια και για χάρη της ξεκίνησε ένα κίνημα το MeToo,NEUTRAL,NO-EMOTION
το οποίο έχει μετατρέψει την καταγγελία σε αυτόματη καταδίκη από το δικαστήριο του πεζοδρομίου που τυχαίως βασιλεύει η αριστερά,NEGATIVE,ANGER
Το δικαστήριο που καταδικάζει όποιον την συμφέρει πολιτικά,NEGATIVE,ANGER
Η πρεσβεία θα έπρεπε να επικοινωνήσει με τον Δημήτρη να τον ρωτήσει αν αισθάνεται ασφαλής και να προσδιορίσει αν νιώθει ότι κινδυνεύει η ψυχική ή η σωματική του ακεραιότητα από ποιον επίσης και να τον παραπέμψει σε υπηρεσίες φροντίδας άμεσα,NEGATIVE,ANGER
Για την τηλεθέαση επικροτείτε συμπεριφορές ακραίες και λεκτικές επιθέσεις ασκώντας ψυχολογική πίεση στον James Καφετζή που έγινε ο σάκος του μποξ του κάθε πικραμένου του survivorGR που θέλει να κρύψει τα κόμπλεξ του ιδίως την κατωτερότητά του χτυπώντας τον,NEGATIVE,ANGER
25χρονη έβγαζε τις άλλες στο κλαρί,NEGATIVE,DISGUST
κατά τα άλλα metoo,NEGATIVE,ANGER
η κακή πατριαρχία και νταήδες άντρες και ο εγκέφαλος ήταν γυναίκα,NEGATIVE,ANGER
Η Πέμη Ζούνη γιατί απαλλάχθηκε απο κάθε κατηγορία για κακοποιητική συμπεριφορά;,NEUTRAL,SURPRISE
Γιατί ποτέ δεν είχε τη θέση της στο metoo;,NEUTRAL,SURPRISE
Επειδή είναι γυναίκα;,NEUTRAL,SURPRISE
Κίνημα metoo και εσύ να υποθέσω με σεβασμό στο γυναικείο φύλο ενάντια του σεξισμού κτλ,NEGATIVE,DISGUST
Α ρε καημένε,NEGATIVE,SADNESS
Για ποιό λόγο τα κανάλια παρουσιάζουν το πρόσωπο του θύματος και κρύβουν το πρόσωπο του κατηγορούμενου για βιασμό ηθοποιού τον οποίο μάλιστα τον αναφέρουν σαν σκηνοθέτη? ,NEGATIVE,ANGER
Τι είδους δημοσιογραφία είναι αυτή? ,NEGATIVE,ANGER
"Είναι τόσο συχνές αυτές οι καταγγελίες που στη συντριπτική τους πλειονότητα είναι ψευδείς από κτήνη ""μητέρες"" που ούτε με τα λουμπενάρια του MeToo δεν ασχολούνται",NEGATIVE,DISGUST
Ούτε ένα hashtag,NEGATIVE,DISGUST
"Ξέρουν ότι κατά πάσα πιθανότητα η ""αδερφή"" τους είναι ο πραγματικός θύτης",NEGATIVE,ANGER
Στη γειτονιά μου ερχόμενος από τη βόλτα με το σκύλο είδα τέσσερις έφηβες που η μία ήταν με μίνι ξεκάλτσωτη,NEUTRAL,SURPRISE
Πραγματικά αν ήμουν πατέρας δε θα την άφηνα να βγεί έτσι,NEGATIVE,DISGUST
Δεν ξέρω αν ήταν λόγω Απόκρεων πάντως πρέπει να υπάρχουν και όρια,NEGATIVE,DISGUST
Ζούμε σε επικίνδυνες εποχές,NEGATIVE,FEAR
Το metoo ισχύει μόνο αν είσαι διάσημη στη χώρα μας,NEGATIVE,ANGER
Αν είσαι ένα φτωχό 10χρονο από διαλυμένη οικογένεια είναι απλά Παρασκευή,NEGATIVE,SADNESS
Πες τα Μάκαρε,POSITIVE,JOY
Κάποιοι μπορεί να ισχυρίζονται οτι δε πετυχαίνεις ελέφαντα στα 2 μέτρα αλλά εγώ δεν αμφέβαλα ποτέ,POSITIVE,JOY
Είσαι ο Νο 1 insider του Ελληνικού τουίτα,POSITIVE,JOY
Ζήτω η Φρίμπα,POSITIVE,JOY
Ζήτω το BCL,POSITIVE,JOY
Το σκεπτικό είναι πως όταν σε μαχαιρώσουν οι Πατριώτες της Μπίκα αυτή θα παίρνει 30κ και εσύ θα πληρώσεις απογευματινό χειρουργείο,NEGATIVE,ANGER
Ούτε χειραψία θα σου κάνει ο Άδωνις,NEGATIVE,DISGUST
H περίπτωση της Γεωργίας Μπίκα που κατεβαίνει υποψήφια με τους Πατριώτες μου θύμισε την Ρόουζ Μακγκόουαν την αμερικανίδα ηθοποιό που ξεκίνησε το MeToo και στην συνέχεια αποδείχθηκε φούλ τραμπικιά,NEGATIVE,DISGUST
Μπορείς να είσαι θύμα και ασυναίσθητα ίσως να υποστηρίζεις μία πατριαρχική ιδεολογία,NEUTRAL,SURPRISE
Δεν είμαστε τόσοι όσοι φωνάζουμε εδώ μέσα,NEGATIVE,DISGUST
"Κάποιοι θα το παίξουν ευαίσθητοι για πολύ καιρό πιάνοντας ένα θέμα που τους βολεύει: Παλεστίνη,MeToo,Τέμπη,12χρονη κτλ",NEGATIVE,DISGUST
αλλά όσο η συζήτηση θα σοβαρεύει θα βγάζουν τη μάσκα μόνοι τους γιατί θα ασφυκτιούν μέσα σε αυτή,NEGATIVE,ANGER
"επειδή έχω δει κάποιες ατάκες τα τελευταία χρόνια που ουσιαστικά λένε να μην ασχολούμαστε με τη βία κατά των παιδιών ""γιατί είναι ακροδεξιά ρητορική"" ξεκινήστε από αυτό το άρθρο και ελπίζω να μην ξαναδω βλακείες",NEGATIVE,ANGER
Η Γεωργία Μπίκα η γυναίκα για την οποία το κίνημα MeToo και η αριστερά έκανε τεράστιο αγώνα και που ακόμα και σήμερα σπάνε το Αχίλλειον στην Θεσσαλονίκη για αυτή την υπόθεση,NEGATIVE,DISGUST
τώρα κατεβαίνει στις ευρωεκλογές με το κόμμα Πατριώτες του καραδεξιού Εμφιετζόγλου,NEGATIVE,DISGUST
Απόλαυση 😂,POSITIVE,JOY
Μπίκα δεν πιστεύω ότι θα ψηφίσετε γιατί ο Εμφιεντζόγλου πολλά είναι αλλά είναι και αντιτουριστικός,NEGATIVE,ANGER
ΝΔ όμως υποψιάζομαι ότι μιας και έφερε το νόμο όλο και κάτι θα πάρει,NEGATIVE,ANGER
ιδίως από ένα σύνολο με πολύ κόσμο που αντί για ταξική συνείδηση έχει ουράνια τόξα και συννεφάκια,NEGATIVE,ANGER
"Να βλέπεις αριστερούς ""δικαιωματιστές"" να ρίχνουν ψήφο στους πατριώτες πολύ γέλιο θα πέσει",POSITIVE,JOY
Χώρα παράδεισος για παιδοβιαστές 6 γράμματα αρχίζει από Ε τελειώνει σε Α,NEGATIVE,DISGUST
Γυναίκα η εισαγγελέας,NEUTRAL,NO-EMOTION
Ναι αυτή που θεωρεί οτι ο άτυχος Μίχος έμπλεξε στα δίχτυα ενός σατανικού 12χρονου παιδιού,NEGATIVE,ANGER
"Θέματα ανηλικότητας,καταλογισμού και συναίνεσης",NEUTRAL,NO-EMOTION
Αμφισβητούνται τα πάντα,NEUTRAL,SURPRISE
"Μιλήστε μου μετά για ισότητα των γυναικών,για metoo κλπ",NEGATIVE,ANGER
Αν υιοθετηθεί αυτό το κατάπτυστο αποκύημα βρωμερού μυαλού τι δικαστικό προηγούμενο έχει να ανοίξει;,NEGATIVE,DISGUST
Πόσες χιλιάδες γυναίκες ενήλικες και ανήλικες,NEUTRAL,NO-EMOTION
μην απασχολείτε τις αγαπητές MeToo διότι έχουν μπεί σε χειμερινή νάρκη μετά το περιστατικό με την 22χρονη και τον Ιρανό στην Ερμού,NEGATIVE,ANGER
Περιμένετε πρώτα να ξυπνήσουν,NEGATIVE,ANGER
Και κλάμα οι MeToo,NEGATIVE,SADNESS
Κατασκεύασαν την ιστορία τα σερβιετόπανα για να γλιτώσουν τις απουσίες,NEGATIVE,ANGER
5 χρόνια ο καημένος ο Καθηγητής προσπαθούσε να αποδείξει ότι δεν είναι ελέφαντας,NEGATIVE,SADNESS
Κατά το ΚΚΕ όποια κοπέλα δεν έχει χρήματα είναι η πουτάνα ή γαμιέται με μεσήλικες για να την ταΐζουν,NEGATIVE,ANGER
Κάποια αντίδραση από το κίνημα MeToo έχουμε;,NEUTRAL,SURPRISE
Σήμερα φάνηκε η χυδαία υποκρισία των MeToo,NEGATIVE,DISGUST
Εάν τις δηλώσεις Κουτσούμπα τις έκανε οποιοσδήποτε δεξιός σήμερα η Αθήνα δεν θα έβγαζε καπνούς λόγω Τσικνοπέμπτης αλλά λόγω καταστροφών,NEGATIVE,ANGER
Όταν τις αποκαλεί ουσιαστικά πόρνες ένας κομμουνιστής βγάζουν τον σκασμό,NEGATIVE,ANGER
Ντροπή και μόνο ντροπή,NEGATIVE,DISGUST
ζούμε στη χώρα που το τσιράκι της κυβέρνησης Λιγνάδης παιδοβιαστής όχι μόνο είναι έξω αλλά έχει τηλεοπτικό βήμα να κάνει πολιτικές δηλώσεις,NEGATIVE,ANGER
Αντί να τον έχουν βάλει κάτω να πεί που πήγαιναν οι ανήλικοι μετανάστες μετά τα σεμινάρια στο σπίτι του,NEGATIVE,ANGER
Έχω έτοιμο πανό για την αδερφή μας που μαχαιρώθηκε στην Ερμού,NEGATIVE,SADNESS
Καμία μόνη,NEGATIVE,SADNESS
Όχι ο κόσμος που ζούμε είναι πατριαρχικός και η θέση του άνδρα πιο ισχυρή,NEGATIVE,ANGER
εξού και oι αγώνες για την ανισότητα στους μισθούς ανδρών γυναικών και όλα τα κινήματα metoo,NEGATIVE,ANGER
αλλά τόσα ξέρεις τόσα λες,NEGATIVE,ANGER
Ύστερα από ένα MeToo που ορθώς πήρε τεράστιες διαστάσεις με γυναίκες να καταγγέλουν περιστατικά κακοποίησης με ονόματα,NEGATIVE,ANGER
αναρωτιέμαι τον λόγο που η Άννα Μαρία Βέλλη δεν έχει κατονομάσει ακόμα τον κακοποιητή πρώην σύντροφο της,NEGATIVE,ANGER
Μιας και έκανε την αρχή ας κάνει και το φινάλε,NEGATIVE,ANGER
Αυτό που φωνάζατε υπέρ του metoo πριν από τρία χρόνια και τώρα που πέθανε ο Μούτσης αρχίσατε τους διθυράμβους για την τέχνη του,NEGATIVE,ANGER
και σιγά τον καλιτέχνη πια που πήρε και τέτοια φήμη,NEGATIVE,ANGER
Και αυτό που όλοι λέτε ότι τον ξέρετε τώρα μετά θάνατον,NEGATIVE,ANGER
Να πούμε τώρα καμιά κουβέντα ή είναι κρυμμένα μυστικά και ντοκουμέντα;,NEGATIVE,ANGER
Πέθανε ο Μούτσης και βλέπω τις αναρτήσεις κάποιων που υποτίθεται ότι έχουν ευαισθησία με το metoo,NEGATIVE,ANGER
αλλά τελικά μάλλον είναι επιλεκτική,NEGATIVE,ANGER
Οι MeToo δεν είδαν απόπειρα γυναικοκτονίας στην Ερμού,NEGATIVE,ANGER
Είναι με τον ιρακινό κλασσικά,NEGATIVE,DISGUST
Αντικρουόμενα συμφέροντα το δίχως άλλο,NEGATIVE,ANGER
Προτεραιότητα προφανώς έχει η μπίζνα με τους ανεξέλεγκτους λάθρο οπότε το MeToo τηρεί σιωπή ιχθύος,NEGATIVE,ANGER
άλλωστε δεν πάει κανείς ενάντια στους χορηγούς του σωστά?,NEGATIVE,ANGER
29 κατασκευές πλυντηρίων συνιστούν Greece 2.0 😉👌,POSITIVE,JOY
Μπήκα στο MeToo και δεν διάβασα ούτε μισή λέξη για την Νικολέττα Καλογερίδη,NEGATIVE,ANGER
την άτυχη 22χρονη που μαχαίρωσε ο Ιρακινός στην Ερμού,NEGATIVE,SADNESS
Γιατί έτσι ρε παιδιά;,NEGATIVE,ANGER
Πουτάνες φεμινίστριες,NEGATIVE,ANGER
Me too,NEUTRAL,NO-EMOTION
Αλλά όχι στην Ερμού,NEGATIVE,ANGER
Μια κοπέλα μαχαιρώθηκε την ώρα που πήγαινε στη δουλειά της στην Ερμού σε ένα σημείο που βρίσκεται τόσος κόσμος καθημερινά,NEGATIVE,SADNESS
φοβόμαστε να κυκλοφορούμε στην ομόνοια τώρα δε θα μπορούμε πουθενά,NEGATIVE,FEAR
Μαζέψτε τους έχει παραγίνει το κακό,NEGATIVE,ANGER
Που είστε ρε metoo  πληρωμένα τίποτα για το περιστατικό στην ερμού?,NEGATIVE,ANGER
Ψάχνω ψάχνω ξαναψάχνω,NEUTRAL,NO-EMOTION
"Η προπαγάνδα θέλει σωστή διαχείριση σωρόπαιδα 🤑
",NEGATIVE,DISGUST
Για τα προσχήματα,NEUTRAL,NO-EMOTION
"Αλλιώς θα σας πάρουν χαμπάρι και οι ""τυφλοί"" 🤬🤬",NEGATIVE,ANGER
Όποιος διανοηθεί να μπει στα τσαντίρια να κάνει το ίδιο θα έχει απέναντι του όλες τις λεγεώνες της Ρώμης,NEGATIVE,ANGER
μάλλον θα αφεθεί ελεύθερος γιατί είναι αλλοδαπός και δεν θα ακούσουμε και κάτι από τους MeToo,NEGATIVE,ANGER
To Metoo είναι για τα θύματα,POSITIVE,JOY
Μη φανταστείτε τίποτα κυκλώματα με μπράβους που εκβιάζουν ανθρώπους που το χρησιμοποιούν για να συκοφαντούν και να καταστρέφουν τους αντιπάλους τους ή να απειλούν με οικονομικό όφελος και φήμη,NEGATIVE,DISGUST
Για τα θύματα είναι βρε,NEGATIVE,ANGER
Περιμένω τις MeToo να βγούν να διαδηλώσουν για την έμφυλη βία και κατά της πατριαρχίας 🤡🤡🤡,NEGATIVE,ANGER
Πολύ σωστά τα λες μωράκι,POSITIVE,JOY
metoo από άντρα σε γυναίκα,NEUTRAL,NO-EMOTION
δεν έγινε κάτι από γυναίκα σε άντρα ❌⛔️☢️,NEGATIVE,ANGER
"Η αντιπολίτευση καταψηφίζει το νέο νομοσχέδιο για αυστηροποίηση των ποινών για απόπειρα βιασμού από 8 στα 20 έτη,εμπρησμό δάσους,παραβίαση κόκκινου σηματοδότη που επιφέρει βαριά σωματική βλάβη ή θάνατο, τοκογλυφία, απάτη, υπεξαίρεση και άλλα",NEGATIVE,ANGER
Πραγματικά γιατί τρώει κράξιμο εδώ πέρα;,NEGATIVE,SURPRISE
"Το Ισραήλ με γραφικότητες τύπου ""MeToo, Unless You're A Jew"" αποσπούσε δηλώσεις καταδίκης της Χαμάς και εξασφάλιζε κινητοποιήσεις σε όλη τη Δύση αλλά όταν ο ΟΗΕ βγάζει αναφορές για βιασμούς γυναικών αιχμαλώτων η παγκόσμια κοινότητα σιωπά",NEGATIVE,ANGER
ρε metoo αν δεν το έχετε πάρει χαμπάρι βιάζουν και εξευτελίζουν παλαιστίνιες,NEGATIVE,ANGER
είμαστε με τον άνθρωπο ή όχι?,NEGATIVE,ANGER
Όχι,NEUTRAL,NO-EMOTION
το MeToo έχει κάνει τιτάνιο αγώνα κατά αυτού του μουσουλμανικού βαρβαρικού εθίμου που δεν έχει θέση σε πολιτισμένες κοινωνίες πια,POSITIVE,JOY
Τι όχι;,NEUTRAL,SURPRISE
Τι κάνει το φεμινιστικό κίνημα για αυτό;,NEGATIVE,ANGER
Σε λίγο οι γυναίκες θα είμαστε μειοψηφία και θα χάσουμε ότι έχουμε κερδίσει διαχρονικά με αγώνες,NEGATIVE,SADNESS
"Εξ' άλλου όλοι γνωρίζουμε ότι όροι όπως ""μισογυνισμός"", ""οικογενειακή βία"", ""έγκλημα τιμής"", ""γυναικοκτονία"" ή το MeToo δεν καταγράφουν το ποινικό μητρώο της πατριαρχίας ούτε αγγίζουν τους μοντελοπνίχτες αλλά προέκυψαν εξαιτίας των ζηλιάρηδων γκέι",NEGATIVE,ANGER
"το ότι αγκαλιάζετε κάθε παιδί είναι το επίφοβο, με Μίχους, Γεωργιάδη Νίκο, Λιγνάδη, κάτι προπονητές και γυμναστές του metoo στο κόμμα σας",NEGATIVE,ANGER
κάτι χαμένα ασυνόδευτα προσφυγόπουλα,NEGATIVE,SADNESS
Νομιμοποιείτε το εμπόριο μήτρας και παιδιών,NEGATIVE,DISGUST
"Ίσως οι γυναίκες που αισθάνονται έστω και από αμηχανία την ""ανάγκη"" να χασκογελάσουν με τέτοιους ανεκδιήγητους, σχολιασμούς, να έχουν ακούσει για το κίνημα metoo",NEGATIVE,ANGER
οπότε απλώς ντροπή και σε αυτές,NEGATIVE,DISGUST
Αρχικά ο Γαβαλάς και ο Φιλιππίδης δεν μπήκαν μέσα για τον ίδιο λόγο,NEUTRAL,NO-EMOTION
Όσο για το τι κρατάει μια ζωή και τι όχι την απάντηση θα έπρεπε να τη γνωρίζουμε όλοι,NEGATIVE,ANGER
Τα τραύματα του θύματος κρατάνε μια ζωή,NEGATIVE,SADNESS
Ο βιασμός είναι κάτι που ζεις μαζί του μια ζωή,NEGATIVE,SADNESS
Έχει ανοίξει ο ασκός του Αιόλου,NEGATIVE,ANGER
Μέχρι πότε θα συνεχίζεται αυτό;,NEGATIVE,ANGER
Πότε τα ευρωπαϊκά κράτη θα αποφασίσουν από κοινού να κλείσουν τα σύνορα;,NEGATIVE,ANGER
Τι θέλουν να κερδίσουν πραγματικά με το να τους αφήνουν να μπαίνουν λαθραία στις χώρες;,NEGATIVE,ANGER
Που είναι το meetoo;,NEGATIVE,ANGER
Στην Κατάνια της Ιταλίας 7 Αιγύπτιοι βίασαν ένα 13χρονο κορίτσι,NEGATIVE,ANGER
Οι Ιταλίδες του metoo σιώπησαν γιατί οι θύτες είναι Αιγύπτιοι,NEGATIVE,ANGER
Όπως σιωπούν και εδώ,NEGATIVE,ANGER
"Όπως σιωπούν και στους καθημερινούς βιασμούς από Αφρικανούς ή Ασιάτες στις γερμανικές πόλεις, στις σουηδικές, στις νορβηγικές",NEGATIVE,ANGER
Δεν την δέρνεις σε φτύνει,NEGATIVE,ANGER
Την δέρνεις σε πάει στο MeToo,NEGATIVE,ANGER
Δηλαδή πως να καταλάβει κάποιος τι θέλετε επιτέλους;,NEGATIVE,ANGER
Βοήθεια ,NEGATIVE,FEAR
Εσείς που ξέρετε απο αυτά με το «το δικό μου είναι μεγάλο θα χορτάσεις» του ηλικιωμένου τοιούτου στη ψησταριά την ώρα που μου έδινε τις φακές είναι metoo;,NEGATIVE,ANGER
Να βγω στα δέντρα;,NEGATIVE,SURPRISE
Οι μπάτσοι επιτρέπουν σε κολλητούς βιαστών να βοηθούν σε συλλήψεις για ξέπλυμα και εσείς αναρωτιέστε ακόμα γιατί η Γεωργία και η Γεωργία καταφεύγουν στο εξωτερικό για να δικαιωθούν,NEGATIVE,ANGER
Χθες άκουσα μια συνέντευξη που μου είχε διαφύγει,NEUTRAL,NO-EMOTION
Ναι οι μηχανισμοί της εξουσίας οι μηχανισμοί της ΝΔ πληρώνουν να κατεβάζουν καταγγελίες που έχουν να κάνουν με ονόματα πολιτικών γόνων,NEGATIVE,ANGER
Καλώς ή κακώς τα ΜΚΔ είναι μέσα καταγγελιών,NEGATIVE,ANGER
Το metoo ξεχάστηκε,NEGATIVE,SADNESS
Ευγένιε για να βγάζεις τέτοιο μένος για τους μαύρους αρχίζω να πιστεύω ότι συζείς με μαύρο γκόμενο που σε κακομεταχειρίζεται,NEGATIVE,SADNESS
Σε παρατάει συνέχεια σπίτι μόνο σου και όταν γυρνάει μεθυσμένος τα χαράματα σε ξυπνάει και σε δέρνει,NEGATIVE,SADNESS
Απευθύνσου στο MeToo μην το κρατάς μέσα σου,NEGATIVE,SADNESS
"Έχουν καταλάβει ότι άμα πετάξεις τη μαγική λέξη ""βιασμός"" σε υποστηρίζουν όλες οι φεμιναζί του MeToo",NEGATIVE,ANGER
Έτσι θα κουκουλώνονται απο δώ και έπειτα όλες οι φόνισσες,NEGATIVE,ANGER
Δεν βγάζεις άκρη με τους MeToo,NEGATIVE,ANGER
Το ψέμα έχει γίνει η δεύτερη φύση τους σε όποια ηλικία και αν βρίσκονται,NEGATIVE,DISGUST
Τους πειράζει τόσο ο όρος γυναικοκτονια γιατί δεν μπορούν εύκολα να θυματοποιηθούν και να έχουν άλλοθι για τη σκατοσυμπεριφορά τους απέναντι σε γυναίκες,NEGATIVE,DISGUST
Δεν σε κακοποιεί ή δολοφονεί επειδή είσαι γυναίκα,NEGATIVE,ANGER
αλλά επειδή δεν έχει ανθρωπιά και συμπόνια για τους συνανθρώπους του ανεξαρτήτως φύλου και του αρέσει να λύνει τις διαφορές του με τη βία,NEGATIVE,ANGER
"Χειρότεροι και απο τις μίσανδρες φεμινίστριες και εν δυνάμει ανδροκτόνες είναι οι ""αλληλέγγυοι"" pickme άνδρες""",NEGATIVE,ANGER
που για να καταφέρουν να γλείψουν κάνα βρώμικο φεμινιστικό μουνί αρνούνται μέχρι και τον πατέρα τους,NEGATIVE,DISGUST
Ακόμα μια ανδροκτονία,NEGATIVE,SADNESS
στην Χαλκίδα αυτή τη φορά,NEUTRAL,NO-EMOTION
Επιτέλους κάτι πρέπει να γίνει με όλες αυτές τις ανδροκτονίες και τα περιστατικά έμφυλης βίας κατά ανδρών και αγοριών από γυναίκες,NEGATIVE,ANGER
ρε βλαμμένοι ρε ζώα του πεταματού και της αποχέτευσης η μάχη των 2 φύλων σταματάει στην εφηβεία,NEGATIVE,ANGER
καλά μας λένε οι  γυναίκες τελικά ότι μέχρι τα 12 ωριμάζουμε και μετά απλά ψηλώνουμε,NEGATIVE,ANGER
τι κόλλημα φάγατε με τις λέξεις? ,NEUTRAL,SURPRISE
Οι γυναίκες είναι ΑΝΘΡΩΠΟΙ,NEGATIVE,ANGER
Οι άνδρες είναι ΑΝΘΡΩΠΟΙ,NEGATIVE,ANGER
Τα παιδιά είναι ΑΝΘΡΩΠΟΙ,NEGATIVE,ANGER
Όταν δολοφονείται ένας ΑΝΘΡΩΠΟΣ έχουμε ανθρωποκτονία,NEGATIVE,ANGER
Η δράση ηλιθίων (Γυναικοκτονία),NEGATIVE,ANGER
φέρνει εφάμιλλη αντίδραση (Ανδροκτονία),NEGATIVE,ANGER
Είδατε κανένα ποστ από τις MeToo του τουίτερ για την  ανδροκτονία αυτή (γιατί τώρα μπήκα να μην ψάχνω) ή δεν τρέχει τίποτα αφού οι άντρες είναι γουρούνια;,NEGATIVE,ANGER
ΑΝΤΡΟΚΤΟΝΙΑ ξανά,NEGATIVE,ANGER
Άσχημα ξεκίνησε το 2024 γεμάτο δολοφονίες/επιθέσεις σε άντρες από γυναίκες,NEGATIVE,SADNESS
Κάτι πρέπει να γίνει,NEGATIVE,ANGER
Να βγούμε στους δρόμους να κάνουμε διαδηλώσεις να αλλάξουν οι νόμοι,NEGATIVE,ANGER
Ακούει κανείς ή δε πουλάει;,NEGATIVE,ANGER
Οι ευαισθητούληδες ανθρωπιστές με τον άνθρωπο MeToo κλπ σκατά του αριστερού βόθρου,NEGATIVE,DISGUST
"κάπου έχουν βάλει τα πανό που γράφει ""δικαιοσύνη"" και τώρα δεν τα βρίσκουν αλλιώς θα κατέβαιναν να διαδηλώσουν",NEGATIVE,ANGER
Δεν είναι μόνο ο Λαμπάτος που βρίσκεται στην ανεργία,NEGATIVE,SADNESS
είναι πολλοί καλλιτέχνες που κατήγγειλαν ανθρώπους και καταστάσεις την περίοδο του MeToo,POSITIVE,JOY
Απο την άλλη κάτι Μαρκουλάκηδες που είχαν αποτραβηχτεί ξαναεπανήλθαν δυναμικά,NEGATIVE,DISGUST
"Δεν είδα να μιλάτε για τον Γιώργο Λαμπάτο που τόλμησε να ""χαλάσει"" τη φήμη του Σεφερλή και κατέληξε σε ένα υπόγειο 15τ.μ.",NEGATIVE,ANGER
κάτω από άθλιες συνθήκες διαβίωσης,NEGATIVE,SADNESS
Και δεν πρόκειται να ξανά βρει δουλειά στον αιώνα τον άπαντα,NEGATIVE,SADNESS
Μετά αναρωτιεστε γιατί τα θύματα δεν μιλάνε;,NEGATIVE,ANGER
Εμφανής ο ρατσισμός των προοδευτικών εδώ μέσα και των MeToo που είναι κατά της πατριαρχίας και κουραφέξαλα,NEGATIVE,ANGER
με την αφωνία τους για την μαστροπό Λορέλα ή όπως στον διάολο την λένε,NEGATIVE,ANGER
Αν δεν είναι άντρας ο μαστροπός σαν τον Μίχο δεν σκούζουν,NEGATIVE,ANGER
"Και άραγε την κακοποίηση που βιώνουμε εμείς κάθε φορά, αυτή την κακοποίηση σε ποιον θα την καταγγείλουμε?",NEGATIVE,FEAR
Η ταραχή και ο φόβος που βιώνουμε εμείς κάθε φορά που τον ακούμε να βρίζει και να κοπανάει πράγματα που καταγγέλεται?,NEGATIVE,FEAR
Αλλά για εμάς είναι άλλη μια Κυριακή μεσημέρι,NEGATIVE,SADNESS
Αναρωτιέμαι τι άλλο μπορείς να κάνεις για να σταματήσει αυτό να γίνεται?,NEGATIVE,ANGER
Φταίει ο νόμος?,NEGATIVE,SURPRISE
Φταίμε εμείς?,NEGATIVE,SURPRISE
Την ώρα που ήρθαν τον άκουσαν που φώναζε και κοπανουσε πράγματα,NEGATIVE,FEAR
Για να τον μαζέψουν τι πρέπει να συμβεί?,NEGATIVE,ANGER
Αυτή κάθε φορά κλαίει,NEGATIVE,SADNESS
"Εδώ από κάτω ένας ""γιος"" κακοποίητικος εδώ και 7 χρόνια που ζούμε στην πολυκατοικία βρίζει, φωνάζει και τρομοκρατεί την ""μάνα"" του",NEGATIVE,ANGER
Σήμερα ήταν η πέμπτη φορά που πήρα το 100,NEGATIVE,ANGER
Ήρθαν,NEUTRAL,NO-EMOTION
Αν την σκοτώσει τι θα λέμε?,NEGATIVE,ANGER
Είχε 5 καταγγελίες?,NEGATIVE,SURPRISE
να αποκτήσει νόμιμο κληρονόμο,NEUTRAL,NO-EMOTION
Νοικυρίστικα πράματα,NEUTRAL,NO-EMOTION
