Σιχάματα δήθεν MeToo και κολοκύθια με την ρίγανη,NEGATIVE,DISGUST
Το MeToo έχει να κάνει με σεξουλική βία όχι με συναίνεση,NEGATIVE,ANGER
Αυτό που ποστάρεις δείχνει συναίνεση;,NEGATIVE,ANGER
Αν είσαι χαζός και δεν καταλαβαίνεις πάω πάσο,NEGATIVE,ANGER
Τι μου έμαθε η υπόθεση του Γεωργούλη;,NEUTRAL,NO-EMOTION
όλοι και όλες είναι με το MeToo μέχρι να κατηγορηθεί ένας φίλος τους τότε πετάνε χαρταετό,NEGATIVE,ANGER
"Πάντως είναι πολύ περίεργο που κάποιες κόντεψαν να κάψουν τα σουτιέν τους λόγω:Φιλιππίδη,Κιμούλη,Χαικάλη κτλ και τώρα λόγω μορφονιού Γεωργούλη σχεδόν οι μισές metoo έγιναν σαν τους θύτες τους",NEGATIVE,ANGER
Πάμε πάλι: αν ένα θύμα έχει μεγάλη μόρφωση απλά ο κακοποιητής το κακοποιεί ΜΕ τη μόρφωση (όχι σπάνια και λόγω αυτής) που το θύμα έχει,NEGATIVE,ANGER
"Εκτός και αν νομίζετε ότι πχ στη γυναικοκτονία τα θύματα δεν ήξεραν να πουν ""όχι δεν θέλω να πεθάνω"" ή δεν είχαν πτυχία",NEGATIVE,ANGER
Αν αναρωτιόμαστε γιατί το metoo στην Ελλάδα περιορίστηκε στον κόσμο του αθλητισμού και του πολιτισμού και δεν κάλυψε όλη την δημόσια σφαίρα τις τελευταίες μέρες πήραμε την απάντηση,NEGATIVE,ANGER
Ακόμα πιο λυπηρό φαινόμενο η επίθεση γυναικών προς το θύμα,NEGATIVE,SADNESS
Έχουμε πολύ δρόμο μπροστά μας,NEGATIVE,SADNESS
Πάλι καλά που δεν πυρπόλησε άντρας γυναίκα στην Μυτιλήνη,POSITIVE,JOY
γιατί διαφορετικά αν κάποιος τολμούσε να πεί πως ο θύτης είχε ψυχολογικά προβλήματα,NEGATIVE,ANGER
θα του την πέφτανε οι μιτούδες και δεν θα τον ξέπλενε ούτε ο Γάγγης,NEGATIVE,ANGER
"Ευτυχώς δεν πρόκειται για γυναικοκτονία, είναι Πέμπτη",NEGATIVE,ANGER
"Καλά τώρα, ποιο metoo;",NEGATIVE,ANGER
ας σοβαρευτούμε καλύτερα,NEGATIVE,ANGER
Εδώ έχουμε ένα οργανωμένο κίνημα που από χτές τρομοκρατεί κάθε γυναίκα ότι αν τη βιάσει μέλος Κόμματος 6-12 μήνες πριν τις Εκλογές όχι μόνο δεν πρέπει να μιλήσει,NEGATIVE,DISGUST
αλλά πρέπει και να στηρίξει τον βιαστή μήπως και βγει συγκυβέρνηση,NEGATIVE,DISGUST
Πρέπει να μιλήσουμε σοβαρά για την τοξική θηλυπρέπεια και πως οι οικογένειες μεγαλώνουν τις θυγατέρες τους,NEGATIVE,ANGER
Ακόμα μια ξεφτίλα για το ήδη καταξεφτιλισμένο metoo και believe all women,NEGATIVE,ANGER
"Τώρα οι αρστεροφεμιναζί σαύρες και το πουσταριό,έχουν βγάλει τον σκασμό και υποστηρίζουν τον σύντροφο",NEGATIVE,ANGER
Τελικά είστε ρε τσόλια με τα 'θύματα' και τις 'επιζώσες' ή όχι;,NEGATIVE,ANGER
Ή εχθρός σας είναι ο λευκός άντρας;,NEGATIVE,ANGER
το χειρότερο είναι αυτό που είπες ότι είναι γυναίκες,NEGATIVE,ANGER
το παίζανε και metoo τα τσόκαρα,NEGATIVE,ANGER
"Σήμερα μάθαμε από τα γνωστά αριστερά σκουπίδια, τα οποία είναι σε εντεταλμένη υπηρεσία να ξεπλύνουν κατηγορούμενους για βιασμό",NEGATIVE,DISGUST
ότι κάποια κοπέλα η οποία έχει καλή θέση/δουλειά δεν είναι λογικό να πέσει θύμα βιασμού,NEGATIVE,ANGER
Και όταν σκοτώνονται άντρες από τις γυναίκες τους ή τους καίνε ζωντανούς (στην Ελλάδα) ή ζητάνε λεφτά για να μην τους βγάλουν γυμνές φωτογραφίες,NEGATIVE,ANGER
Εκεί δεν είναι έμφυλη βία για το MeToo,NEGATIVE,ANGER
Είναι απλά παρασκευή,NEGATIVE,ANGER
Εγώ θα τα αναδεικνύω αυτά,NEGATIVE,ANGER
Πού είναι όλοι αυτοί που δήθεν μάχονται για τα δικαιώματα των γυναικών και ήταν στην πρώτη γραμμή του MeToo;,NEGATIVE,ANGER
Πρέπει να τελειώσει κάποια στιγμή αυτή η υποκρισία και αυτός ο φαρισαϊσμός,NEGATIVE,ANGER
Μετά απορούμε γιατί οι δεκαεφτάρηδες γυρνούν την πλάτη τους στην πολιτική,NEGATIVE,ANGER
"Όταν βλέπουν αυτή την υποκρισία, τι περιμένουμε να κάνουν οι νέοι;",NEGATIVE,ANGER
"Και δεν κουνιέται φύλο, βλέπεις ήταν άντρας οπότε δεν ασχολούμαστε ούτε διαρρηγνύουμε τα ιμάτια μας",NEGATIVE,ANGER
"Δικαιωματιστές του κώλου που κάνουν διακρίσεις με βάση το φύλο για το αν θα αντιδράσουν, MeToo και παπάρια μάντολες",NEGATIVE,ANGER
σκεφτείτε τι θα γινόταν αν οι ρόλοι ήταν αντίστροφοι,NEGATIVE,ANGER
Σιχαίνομαι τις αντιδράσεις των πολιτικών,NEGATIVE,DISGUST
ΌΛΩΝ των πολιτικών,NEGATIVE,DISGUST
"Όταν συμβαίνει κατι στο κόμμα τους ""Δεν μπορούμε να ξέρουμε ,είναι φήμες ,η δικαιοσύνη θα κρίνει""",NEGATIVE,ANGER
"Όταν συμβαίνει στην αντιπολίτευση ""'εχω πάθει σόκ,ντρέπομαι ως άνθρωπος,σε τι κοινωνία ζούμε"" ",NEGATIVE,ANGER
ΥΠΟΚΡΙΣΙΑ,NEGATIVE,ANGER
Δε ντρέπεστε λίγο ρε να αναπαράγετε μακελειό;,NEGATIVE,ANGER
Μέσα πρέπει να σας πάνε όλους,NEGATIVE,ANGER
Η αποκάλυψη των στοιχείων της γυναίκας από τους χαφιέδες του καθεστώτος Μητσοτάκη είναι μόνο μια μικρή πρόγευση για το μέχρι που μπορούν να φτάσουν για να κερδίσουν τις εκλογές,NEGATIVE,ANGER
"Είναι έτοιμοι για προβοκάτσιες, για νοθείες, για τα πάντα",NEGATIVE,ANGER
Αδίστακτοι,NEGATIVE,ANGER
Είμαστε πάντα με την πλευρά του θύματος,NEGATIVE,ANGER
Αυτό πρεσβεύει η αριστερά και κάθε προοδευτικό άτομο,NEGATIVE,ANGER
"Ενάντια στους δολοφόνους,στους βιαστές,στους παιδοβιαστές,στους κλέφτες και τους Ελλαδέπορους",NEGATIVE,ANGER
Και δεν κάνουμε εκπτώσεις όταν αφορά εμάς,NEGATIVE,ANGER
Καταλάβατε ΝΔ ΣΙΧΑΜΑΤΑ;,NEGATIVE,ANGER
"Θα λέγατε ""όποια ήθελε θα μπορούσε να έχει"" σε κάποια συγγενή σας;",NEGATIVE,ANGER
"Αυτό που πέσατε από τα σύννεφα με τον Ζαραλίκο με ξεπερνά, φαινόταν ότι ήταν κομματόσκυλο ο άνθρωπος",NEGATIVE,ANGER
"Η βιασμένη και κακοποιημένη που έχει πτυχία, λαμπρή καριέρα, πολλά υποσχόμενο μέλλον, είναι σοβαρή και όμορφη έχει διαφορά από την βιασμένη χωρίς βιογραφικό σε αστυνομικό τμήμα από μπάτσους;",NEGATIVE,DISGUST
Σωστά θύμωσες,NEGATIVE,ANGER
"Για εμένα ο σκοπός του Metoo είναι να ευαισθητοποιήσει τον κόσμο ώστε να δράσει σε σημείο που η δράση του να είχε επιπτώσεις στην κοινωνία, τη νομοθεσία και τη ζωή των θυμάτων",POSITIVE,JOY
"Το ""κάθομαι και αναρωτιέμαι και τσουβαλιάζω"" δεν είναι δράση",NEGATIVE,ANGER
Αφήστε το whataboutism που στο παρελθόν κράζατε και παραδεχτείτε το να τελειώνουμε,NEGATIVE,ANGER
"Αν η φάση δεν εχει μέσα ΝΔ και ΠΑΣΟΚ τότε τα metoo, οι διαδηλώσεις , τα πανό, η προστασία του θύματος πάνε περίπατο",NEGATIVE,ANGER
Τόσο απλά είναι τα πράγματα και ο κόσμος το έχει πάρει χαμπάρι,NEGATIVE,ANGER
Το κίνημα MeToo γεννήθηκε από γυναίκες που υπήρξαν θύματα παρενόχλησης,NEGATIVE,SADNESS
Δυστυχώς μετά από τόσα χρόνια δεν έχουμε καταφέρει ως κοινωνία του 21ου αιώνα να σπάσουμε ταμπού,NEGATIVE,SADNESS
"Αντί αυτού, στοχοποιούνται τα θύματα",NEGATIVE,ANGER
Και αυτό λέγεται κατάντια,NEGATIVE,SADNESS
Με την κάθε «Ελένη»,NEGATIVE,SADNESS
Ήρθε η ώρα να γίνουν καταγγελίες και στο χώρο της πολιτικής αυτό που συμβαίνει τώρα είναι πολύ σπουδαίο και χρειάζεται να το προστατέψουμε από προεκλογικά μικροπαιχνίδια,NEGATIVE,ANGER
αν θελουμε κάποια στιγμή τα παιδιά μας να ζήσουν σε ένα καλύτερο κόσμο,POSITIVE,JOY
Κανένας δεν προσπαθησε να μιλήσει με αυτή την κοπέλα,NEGATIVE,SADNESS
δεν αναρωτήθηκε για το πως είναι και πως νιώθει,NEGATIVE,SADNESS
ακόμα και τώρα εν έτη 2023 μετά από τόσες προσπάθειες του κινήματος MeToo η κοινωνία μας παραμένει το ίδιο βαθιά πατριαρχική και οπισθοδρομική,NEGATIVE,DISGUST
"Ντροπή, θλίψη και αγανάκτηση",NEGATIVE,ANGER
"Oταν επιλέγεις να κάνεις ευρωβουλευτή,έναν ωραιοπαθή απολιτίκ σελέμπριτι",NEGATIVE,ANGER
για να πάρεις ψήφους από ψηφοφόρους τηλεθεατές των μεσημεριανών λαιφστυλίστικων εκπομπών,NEGATIVE,ANGER
τι αποτέλεσμα περιμένεις να έχεις;,NEGATIVE,ANGER
Η ευθύνη είναι ΟΛΗ του κόμματος,NEGATIVE,ANGER
Η αλήθεια είναι μία,NEUTRAL,NO-EMOTION
Με το κίνημα MeToo ή είσαι ή δεν είσαι,NEGATIVE,ANGER
"Δεν υπάρχουν ναί μεν, αλλά και ίσως",NEGATIVE,ANGER
"Τα υπόλοιπα είναι εκ του πονηρού, για όσους θέλουν απλά να εργαλειοποιήσουν το φεμινιστικό κίνημα για κάποιο όφελος",NEGATIVE,DISGUST
Metoo μέχρι εκεί που μας βολεύει,NEGATIVE,ANGER
Μόλις ακουστεί ότι ο θύτης είναι ζαίος περνάμε αυτόματα στους 29 κατασκευαστές πλυντηρίων,NEGATIVE,ANGER
Αναμένουμε τους εκπροσώπους του MeToo να τοποθετηθούν για την/τις υπόθεση/σεις Γεωργούλη,NEGATIVE,ANGER
Τα ανθρώπινα δικαιώματα δεν έχουν κομματικά χρώματα,NEGATIVE,ANGER
Ποτέ δεν νιώθουμε ασφαλείς,NEGATIVE,FEAR
Το ξέρουμε καλά MeToo,NEGATIVE,ANGER
Θα πέσουν οι αναφορές αβέρτα,NEGATIVE,ANGER
Προοδευτικοί Συριζαίοι είναι αυτοί,NEGATIVE,ANGER
Ε ρε γολγοθά ατελείωτο που ανεβαίνουμε ως κοινωνία,NEGATIVE,ANGER
"Η κακοποίηση, ο βιασμός ή η παρενόχληση δε μπαίνουν σε σύγκριση",NEGATIVE,ANGER
Είναι και τα τρία κατάπτυστα εγκλήματα,NEGATIVE,ANGER
"Δε θα έπρεπε να μας νοιάζει αν μίλησε η καταγέλλουσα μετά από 3,13,23 χρόνια",NEGATIVE,ANGER
Εμένα με νοιάζει που μίλησε και είμαι μαζί της μέχρι τέλους,POSITIVE,JOY
Είσαι από αυτές που έχει επιλεκτική ευαισθησία αναλόγως με την κομματική ταυτότητα του θύτη,NEGATIVE,DISGUST
Η γυναίκα στέλεχος του ΠΑΣΟΚ που έχει κάνει την καταγγελία για σεξουαλική παρενόχληση από τον ευρωβουλευτή του ΣΥΡΙΖΑ  Αλέξη Γεωργούλη είχε σχέση μαζί του πριν από τρία χρόνια,NEGATIVE,ANGER
ωστόσο στη συνέχεια εκείνος έκανε δεσμό με μια Ιταλίδα,NEGATIVE,DISGUST
ενώ η καταγγελία αφορά εκείνη την περίοδο,NEGATIVE,ANGER
Το γνωστό κίνημα metoo φωνάζει Μητσοτάκη παραιτήσου,NEGATIVE,ANGER
μόλις είδα το προφίλ της καταγγέλλουσας στο fb,NEUTRAL,NO-EMOTION
"πρόκειται για δυναμικότατη και λαλίστατη κυρία, η οποία αρθρογραφεί σε εφημερίδες, είναι δίπλα στον πρόεδρο κτλ και έχει στηρίξει το MeToo",POSITIVE,JOY
φαίνεται περίεργο που 3 χρόνια δε μίλησε,NEGATIVE,SURPRISE
Πρέπει να είσαι πολύ σκουπίδι Αρετούλα για να βγάζεις στα μανταλάκια το θύμα από την υπόθεση Γεωργούλη,NEGATIVE,DISGUST
ΑΠΟΠΑΤΟΣ βασικά ,NEGATIVE,DISGUST
Εννοείται ότι πολιτικά ο Γεωργουλης είναι φελλός,NEGATIVE,ANGER
εννοείται ότι δεν θα ψήφιζα ποτέ ούτε αυτόν ούτε ΣΥΡΙΖΑ γενικά,NEGATIVE,ANGER
αλλά δεν είμαστε και μαλάκες,NEGATIVE,ANGER
Το MeToo έχει στρώσει το έδαφος,POSITIVE,JOY
"Η πασογκόμενα θυμήθηκε μετά από 3 χρόνια, παραμονές εκλογών να τον καταγγείλει",NEGATIVE,ANGER
"Οκ, καταλάβαμε",NEUTRAL,NO-EMOTION
Καμία ανοχή σε βιαστές/παιδεραστές και αυτούς που παρενοχλούν σεξουαλικώς τις γυναίκες,NEGATIVE,ANGER
Δεν κοιτάμε ιδεολογία σε αυτά και τους καταδικάζουμε όλους και επιθυμούμε την τιμωρία τους,NEGATIVE,ANGER
Δεν είμαστε σαν τους ΝΔ παιδεραστές που καλύπτουν δολοφόνους/παιδεραστές/βιαστές,NEGATIVE,ANGER
Στην Αμερική την έπεφτε πιο άνετα ο Γεωργούλης ο ίδιος το λέει,NEGATIVE,ANGER
Όλοι εκμεταλλεύονται το όνομα για να κάνουν ότι θέλουν με κόστος στον συνάνθρωπο για αυτό προσέξτε ποιους ανθρώπους κάνετε φίρμες,NEGATIVE,ANGER
Να πως έκανε καμάκι το ξόανο χωρις καρέκλα,NEGATIVE,ANGER
Ο σεξιστικός εμετός στο tl ως αφορμή για τα απολύτως βασικά,NEGATIVE,ANGER
"Είτε 3, είτε 103 χρόνια μετά, ΚΑΝΕΙΣ δεν μπορεί να υπαγορεύσει στο θύμα πότε θα καταγγείλει το τραύμα του",NEGATIVE,ANGER
Για να καταγγείλεις πρέπει να νιώθεις ασφαλής και η ασφάλεια είναι πολυπαραγοντική και περίπλοκη συνθήκη,NEGATIVE,ANGER
Πολύ σωστό αυτό που γράφεις,POSITIVE,JOY
Το περίεργο είναι οτι το όλο θέμα στηρίχτηκε στη πρόεδρο του ΕΚ που της είχε μεταφερθεί σεξουαλική παρενόχληση Metoo προ τριετίας,NEGATIVE,SURPRISE
Για μένα βρωμάει αυτή η ιστορία,NEGATIVE,ANGER
"Δυστυχώς όμως, μάλλον θα μείνουν όλα τα σκουπίδια ατιμώρητα",NEGATIVE,SADNESS
γιατί οι ζωές των γυναικών δεν φαίνεται να έχουν κάποια αξία,NEGATIVE,SADNESS
Αναρωτιέμαι η δίωξη ηλεκτρονικού εγκλήματος τι κάνει τόσες μέρες;,NEGATIVE,ANGER
Τι άλλο πρέπει να συμβεί  δηλαδή για να κινητοποιηθεί;,NEGATIVE,ANGER
Εγκληματικό αυτό που συμβαίνει στην Telegram,NEGATIVE,ANGER
Πιο συγκεκριμένα τα μαλακισμένα αυτά ήταν ο απουσιολόγος της τάξης και ο γιος γνωστού επιχειρηματία στα μέρη μας,NEGATIVE,ANGER
Φυσικά και δεν έγινε τίποτα για το θέμα,NEGATIVE,ANGER
"Φροντίδα μόνο από εμάς, τις φίλες",NEGATIVE,ANGER
Εσύ τώρα λες κάτι έξυπνο,POSITIVE,JOY
λες ένα νεογέννητο ότι έχει κακό κάρμα που γεννήθηκε από αυτή την μάνα;,NEGATIVE,ANGER
ρε πάτε καλά;,NEGATIVE,ANGER
και βλέπω σχόλια από άλλους που συμφωνούν η λένε και χειρότερα,NEGATIVE,ANGER
ντροπή σας,NEGATIVE,ANGER
κοιτάξτε ρε τα χάλια σας καλοκαρμίδες,NEGATIVE,ANGER
τέλειοι γονείς μην ξεχάσετε να υποστηρίξετε το MeToo ε;,NEGATIVE,DISGUST
Άμα πάει κάποιος μετά και τον καθαρίσει τον βιαστή δε μάς είπε αν είναι συνέπεια της φύσης όμως ,NEGATIVE,ANGER
"Όλα τα σόσιαλ, είναι ένα εργοστάσιο που παράγει, ανώμαλους, πόρνες, life coaches, μοντέλα, κομματόσκυλα και vigilante καλλιτέχνες",NEGATIVE,ANGER
Για αυτούς πληρώνετε τη σύνδεση στο ίντερνετ,NEGATIVE,ANGER
Διψάτε για αυτούς,NEGATIVE,ANGER
Άρα ΔΕΝ ΠΕΙΘΕΤΕ με αυτά που γράφετε,NEGATIVE,ANGER
Ένα κίνημα που αναπτύχθηκε και πήρε διαστάσεις στα ΜΚΔ,NEUTRAL,NO-EMOTION
Σήμερα είμαι χαρούμενη που ξέρω οτι το γκρούπ του τελεγκραμ με τους 15000 ανώμαλους ανακαλύφθηκε και βλέπω ανθρώπους να κατακρίνουν τούτους τους οίκους αηδίας,POSITIVE,JOY
Θέλω να πώ στις γυναίκες όμως,NEUTRAL,NO-EMOTION
Εκείνες που τους έστειλαν πως τις είδαν μέσα και εκείνες που έψαξαν να δούν αν υπάρχουν δικές τους φωτογραφίες στο γκρούπ,NEGATIVE,ANGER
"ΜΗΝ ΥΙΟΘΕΤΕΙΤΕ ΤΗΝ ΑΝΩΜΑΛΙΑ ΚΑΠΟΙΟΥ ΑΛΛΟΥ, εσείς απλώς βρεθήκατε κοντά τους",NEGATIVE,ANGER
Να σας αγαπάτε εσάς και το σώμα σας,POSITIVE,JOY
Όλες οι κότες που δεν φοράνε παντελόνια έχουν μαζευτεί σε γκρουπ και αυνανίζονται ομαδικώς,NEGATIVE,DISGUST
"Ξεφτίλες θεωρούν ότι είναι και ""σοβαρά"" άτομα",NEGATIVE,ANGER
Το θλιβερό με το τι γίνεται στο τέλεγκραμ είναι ότι αυτό υπάρχει εδώ και χρόνια και σε άλλες πλατφόρμες,NEGATIVE,SADNESS
DISCORD με ίδιο ή και χειρότερο περιεχόμενο και για ακόμη μια φορά η δίωξη ηλεκτρονικού εγκλήματος εθελοτυφλεί,NEGATIVE,ANGER
ΘΑ ΠΕΡΑΣΟΥΜΕ ΑΠΟ ΠΑΝΩ ΣΑΣ,NEGATIVE,ANGER
"Είμαι με τα θύματα, είμαι με τις γυναίκες που έχουν υποστεί αυτό το ηλεκτρονικό bullying και εύχομαι οι αρμόδιες αρχές να πάνε την συγκεκριμένη υπόθεση μέχρι τέλους",NEGATIVE,ANGER
"Αν σκεφτεί κανείς ότι ο νομός μου δεν είναι τόσο μεγάλος, σε μεγαλύτερους νομούς όπως είναι για παράδειγμα η Θεσσαλονίκη, η Αττική, το Ηράκλειο Κρήτης, τι ακριβώς γίνεται εκεί",NEGATIVE,SADNESS
"(Ναι, έχουν διάφορα rooms ανά νομό για να ξέρουν από που είναι η κάθε μια)",NEGATIVE,ANGER
"Αυτό που γίνεται εδώ και αρκετό καιρό, είναι ένας ηλεκτρονικός βιασμός χιλιάδων γυναικών, καθώς μόνο από το νομό μου φημολογείται ότι βγήκαν φωτογραφίες τουλάχιστον από 30 γυναίκες",NEGATIVE,ANGER
"Αφήνοντας έτσι κάποια υπονοούμενα ότι μπορεί να δώσει τα στοιχεία της συγκεκριμένης κοπέλας σε όποιον είναι πρόθυμος για να την ""πλησιάσει""",NEGATIVE,DISGUST
παραβλέποντας το γεγονός ότι είναι ακόμη ανήλικη (ναι ακόμη και αν πάει Γ' λυκείου) σε μια ομαδική με πολλούς μαντραχαλάδες,NEGATIVE,DISGUST
"Σε μήνυμα που έβγαλε από τη συγκεκριμένη συνομιλία μια φεμινιστική ομάδα στο instagram (womens like you) ένας χρήστης με το όνομα ""Kostis Vrabos""  φαίνεται ξεκάθαρα να λέει: ""Ξέρω σε ποιο σχολείο πάει""",NEGATIVE,ANGER
Το κερασάκι στην τούρτα είναι ότι υπάρχουν και κάποιοι πρόθυμοι να δημοσιεύουν ακόμη και προσωπικές πληροφορίες των γυναικών όπως για παράδειγμα τον τόπο κατοικίας ή τον τόπο εργασίας,NEGATIVE,ANGER
Όλο αυτό δεν σταματάει εδώ καθώς δημοσιεύουν ακόμη και προσωπικούς λογαριασμούς των γυναικών στο instagram με σκοπό κάποιος από όλους αυτούς  να τις πλησιάσει έτσι ώστε να είναι τα μελλοντικά τους θύματα,NEGATIVE,ANGER
Καλώς ήρθατε στον κόσμο των δικαϊκών συστημάτων,NEUTRAL,NO-EMOTION
Νο 2 μέσα στην ίδια μέρα,NEUTRAL,SURPRISE
Επειδή πολλά μαζεύτηκαν τα τελευταία χρόνια,NEGATIVE,ANGER
δεν θα αποφύγουμε να μελετήσουμε και να συζητήσουμε τα περί δικαιοσύνης κανόνων και αποτροπής παραβιαστικών συμπεριφορών,NEGATIVE,ANGER
Καλή δύναμη,POSITIVE,JOY
"Όσο η πατριαρχία εξακολουθεί να κυριαρχεί στην κοινωνία, οι γυναίκες κινδυνέουν πολυεπίπεδα",NEGATIVE,SADNESS
Ζυγίζουν την κοινωνία οι παιδεραστές και ύστερα ζητούν δημόσια συγνώμη,NEGATIVE,ANGER
Να σκέφτεστε μόνο πως για να φτάσει ο Δαλάι Λάμα να κακοποιήσει ένα παιδί δημόσια,NEGATIVE,ANGER
"τότε στην καθημερινότητα του, η παιδεραστία ήταν κανονικότητα",NEGATIVE,ANGER
Τώρα μετρήστε πόσα μπορεί να είναι τα θύματα,NEGATIVE,SADNESS
Και αυτά είναι τα περιστατικά τα οποία οι γυναίκες έχουν αναφέρει με κάποιον τρόπο (σε κάποιο φορέα στήριξης ή στην αστυνομία),NEGATIVE,SADNESS
"Στην πραγματικότητα, πολύ περισσότερες γυναίκες έχουν πέσει θύματα έμφυλης βίας",NEGATIVE,SADNESS
αλλά δεν το αναφέρουν για διάφορους λόγους,NEGATIVE,SADNESS
Αφγανός απήγαγε 15χρονο κορίτσι στην Ομόνοια,NEGATIVE,ANGER
Στην κατοχή του βρέθηκαν ναρκωτικά,NEUTRAL,NO-EMOTION
Αλλά τον ΣΥΡΙΖΑ τον ενοχλεί ο φράχτης του Έβρου που εμποδίζει την εισβολή αυτών των παραβατικών λαθρομεταναστών,NEGATIVE,ANGER
Α μάλιστα γνωστός τράπερ καταγγέλεται για βιασμό,NEGATIVE,ANGER
Σιχάματα,NEGATIVE,DISGUST
"Το metoo και το νέο κύμα φεμινισμού, η νέα αντίληψη για τη σεξουαλικότητα και τον αυτοπροσδιορισμό είναι όλα θέματα που αφορούν ως επί το πλείστον τους κάτω των τριάντα",NEUTRAL,NO-EMOTION
Ο νέος πόλεμος της πολιτικής ορθότητας και του cancel culture είναι πάνω από όλα ένας πόλεμος γενεών,NEGATIVE,ANGER
"Για τον 66χρονο λυράρη που βίαζε και εξέδιδε ανήλικο αγόρι στην Κρήτη, γιατί δε μιλάνε καθόλου τα ζαία;",NEGATIVE,ANGER
Γέμισε ο τόπος απο σιχάματα που δεν μιλάνε σε τέτοιες περιπτώσεις και όταν τιμωρούνται οι ένοχοι είναι συνήθως με ποινές χάδια,NEGATIVE,ANGER
Να είστε κοντά στα παιδιά σας ώστε να αναπτυχθεί σχέση εμπιστοσύνης και όχι φόβου μεταξύ σας,POSITIVE,JOY
Να μπορούν να σας μιλήσουν για οτιδήποτε τους συμβαίνει για να τα βοηθήσετε,POSITIVE,JOY
"Κανένα παιδί δεν αξίζει κακοποίηση,βιασμό,εξευτελισμό",NEGATIVE,SADNESS
Να τα παροτρύνετε να μιλάνε,NEGATIVE,SADNESS
Τι μου τους έχετε λυτούς να αλωνίζουν και να βγάζουν το διεστραμμένο άχτι τους στα παιδιά του κόσμου,NEGATIVE,ANGER
"Μπαγλαρώστε τους μέσα,δεν έχουν γιατρειά οι παιδόφιλοι ούτε θέση στην κοινωνία",NEGATIVE,ANGER
Πόσα παιδιά πρέπει να καταστρέψουν για να κάνει το κράτος το χρέος του;,NEGATIVE,ANGER
Ο Τάσος Ρεράκης επί 3 χρόνια βίαζε και εξέδιδε ανήλικο,NEGATIVE,ANGER
Παλιότερα είχε κατηγορηθεί για κατοχή και διακίνηση πορνογραφικού υλικού και τον είχαν εξω,NEGATIVE,ANGER
Αυτος ο κίναιδος έμπαινε στα σπίτια του κόσμου ως δάσκαλος λύρας στα παιδιά,NEGATIVE,ANGER
Η Κρήτη δεν πήρε χαμπάρι,NEGATIVE,ANGER
ΚΤΗΝΟΣΣΣ,NEGATIVE,ANGER
"Ο 66χρονος λυράρης είχε ξανά απασχολήσει τις αρχές για παρόμοια περιστατικά (παιδική πορνογραφία) και ήταν έξω
χωρίς καμία επιτήρηση",NEGATIVE,ANGER
Τελικά οι μπάτσοι είναι μόνο για να βαράνε τους νομοταγείς πολίτες,NEGATIVE,ANGER
Άχρηστοι,NEGATIVE,ANGER
Τα θύματα μίλησαν,POSITIVE,JOY
η δικαιοσύνη κωφεύει ανελλιπώς,NEGATIVE,ANGER
Η ατιμωρησία θρέφει αυτά τα τέρατα,NEGATIVE,ANGER
Ζητανε να βγούνε τα στοιχεία του παιδοβιαστή μαστρόπου στην δημοσιότητα για να ανοίξουν τα στόματα και να τιμωρηθούν,NEGATIVE,ANGER
"Πολυ σωστά,αλλά ποιος έχει τιμωρηθεί πραγματικά μέχρι στιγμής για τέτοια εγκληματα?",NEGATIVE,ANGER
Οργίζομαι αφάνταστα με τα καθίκια και σκέφτομαι όσα πέρασε αυτό το παιδί από τα 11 μέχρι τα 15,NEGATIVE,ANGER
"Για τα οποία κάποιοι γνώριζαν αλλά ""κοίταζαν τη δουλειά τους""",NEGATIVE,ANGER
Θα κοιμηθούν άραγε ήσυχοι το βράδυ;,NEGATIVE,ANGER
Φοιτήτριες και καθηγήτριες θύματα παρενόχλησης στο Πανεπιστήμιο Πελοποννήσου,NEGATIVE,ANGER
"Μια ιστορία που για το πραγματικό αντίκτυπο του metoo στη χώρα μας, για τις σχέσεις εξουσίας στο ελληνικό πανεπιστήμιο αλλά και για τη λειτουργία των θεσμών",NEGATIVE,SADNESS
Δεν γίνεται από τη μια να υποστηρίζεις το MeToo και από την άλλη να αποθεώνεις δημοσιογράφο που ενημέρωνε με κάθε ακρίβεια για το τι γράφει η ιατροδικαστική εξέταση και για το ποια είναι η ανατομία του κόλπου του κακοποιημένου 12χρονου κοριτσιού μετά από τόσους βιασμούς,NEGATIVE,ANGER
"Η περίπτωση βιασμού 5 κοριτσιών επί περίπου μια δεκαετία στην Ηλιούπολη, αποδεικνύει ξανά πως οι βιαστές και οι γυναικοκτόνοι ζούν ανάμεσα μας",NEGATIVE,ANGER
"Το ότι πια βγαίνουν όλα στο φως, είναι νίκη του κινήματος metoo και του φεμινισμού εν γενεί",POSITIVE,JOY
προπονητής έντεκα χρόνια βίαζε τις μαθήτριες του ανενόχλητος,NEGATIVE,ANGER
Μόλις τον Γενάρη λέει άρχισαν να τον παρακολουθούν οι αρχές,NEGATIVE,SURPRISE
"Για 11 χρόνια αυτό το σκουπίδι βίαζε το κορμί και την ψυχή ανηλίκων,ο""ανθρωπος της διπλανής πορτας""",NEGATIVE,ANGER
Καμία τιμωρία δεν είναι αρκετή Τέρας,NEGATIVE,ANGER
Υπόθαλψη σεξιστή είναι η θέση που δίνεται στον Μικρούτσικο,NEGATIVE,ANGER
Οι βιασμοί ανηλίκων τείνουν να γίνουν «κανονικότητα»,NEGATIVE,DISGUST
Σπάστε τη σιωπή,NEGATIVE,ANGER
